Material compositions 1,Material compositions 2,Enorm (eV),E_raw (eV),Site2_MeltingT,Site1_MendeleevNumber,Site1_MiracleRadius,GSestFCClatcnt_max_value,Site2_BCCenergy_pa,Site1_BCCfermi,CovalentRadius_max_value,Site2_Density,n_ws^third_min_value,Site1_HHIr,IonicRadii_max_value,BoilingT_max_value,valence_arithmetic_average,Site2_NdUnfilled,Site1_IonicRadii,BCCenergy_pa_composition_average,MiracleRadius_min_value,MeltingT_min_value,NUnfilled_max_value,Site2_Group,Site1_CovalentRadii,Site2_NUnfilled,SpecificHeatCapacity_difference,Site1_Electronegativity,BCCenergy_pa_arithmetic_average
W,Ge,-0.12059,5.9265546,-0.55811623,-0.939646436,-0.369502827,0.402207623,0.556834769,0.715860262,0.518170204,-0.805738448,-0.150943487,0.415492111,-0.96764347,1.598092422,0.89844975,-0.943565335,-0.53895514,-1.110499181,-1.650699306,-0.085309494,0.315885458,1.392060459,0.310210004,-0.068771824,-0.374216768,1.273054184,-1.110499181
W,Hf,-0.0434,6.0037446,0.888986172,-0.939646436,-0.369502827,0.289688354,-1.081421964,0.715860262,1.238582985,0.675156668,0.192866382,0.415492111,0.121521256,1.598092422,0.89844975,1.548180016,-0.53895514,-2.273877643,0.106655522,2.071446712,1.06086388,-1.159425018,0.310210004,1.22129274,-1.0219149,1.273054184,-2.273877643
W,Hg,-0.49007,5.5570746,-1.650295138,-0.939646436,-0.369502827,0.701128838,1.784430608,0.715860262,0.518170204,0.716689221,-0.709634524,0.415492111,1.02126603,1.598092422,0.039977858,-0.943565335,-0.53895514,-0.238744145,0.106655522,-1.713089003,0.315885458,0.881763363,0.310210004,-1.358836389,-1.0219149,1.273054184,-0.238744145
W,In,-0.22474,5.8224046,-1.431843708,-0.939646436,-0.369502827,0.572503382,1.041031352,0.715860262,0.518170204,-0.437322448,-1.01046816,0.415492111,-0.020543708,1.598092422,0.469213804,-0.943565335,-0.53895514,-0.766655714,0.106655522,-1.387509778,0.315885458,1.136911911,0.310210004,0.253744317,-0.687270865,1.273054184,-0.766655714
W,Mg,-0.088,5.9591446,-0.880489421,-0.939646436,-0.369502827,0.386295874,1.380896676,0.715860262,0.518170204,-1.47044472,-1.01046816,0.415492111,-0.399383613,1.598092422,0.039977858,-0.943565335,-0.53895514,-0.525306486,0.106655522,-0.565773336,0.315885458,-1.669722113,0.310210004,-1.358836389,2.144609301,1.273054184,-0.525306486
W,Mn,-0.37682,5.6703246,-0.214281301,-0.939646436,-0.369502827,-0.675809672,-0.811898983,0.715860262,0.518170204,-0.407656338,0.88048612,0.415492111,-0.636158553,1.598092422,2.186157589,0.613775509,-0.53895514,-2.082480761,-0.144395168,0.427140845,0.315885458,-0.393979375,0.310210004,0.253744317,0.201514905,1.273054184,-2.082480761
W,Mo,-0.11694,5.9302046,1.324927726,-0.939646436,-0.369502827,-0.675809672,-1.400787522,0.715860262,0.518170204,0.113354714,1.568105858,0.415492111,-0.96764347,1.598092422,1.756921643,0.613775509,-0.53895514,-2.500669334,0.106655522,2.721172434,0.315885458,-0.649127923,0.310210004,0.576260458,-0.626099375,1.273054184,-2.500669334
W,Ni,-0.37631,5.6708346,0.01933866,-0.939646436,-0.369502827,-0.675809672,0.210847207,0.715860262,0.518170204,-0.141032177,1.48215339,0.415492111,-0.541448577,1.598092422,0.469213804,-0.320628997,-0.53895514,-1.356196007,-0.646496547,0.775327194,0.315885458,0.371466268,0.310210004,-0.713804106,0.071975279,1.273054184,-1.356196007
W,P,-0.30898,5.7381646,-1.557540189,-0.939646436,-0.369502827,0.341770656,0.436215922,0.715860262,0.518170204,-1.454684599,1.052391054,0.415492111,-0.96764347,1.598092422,1.327685696,-0.943565335,-0.53895514,-1.19615448,-2.654902065,-1.574847361,0.315885458,1.647209006,0.310210004,-0.391287965,1.241430239,1.273054184,-1.19615448
W,Pd,-0.55582,5.4913246,0.131174436,-0.939646436,-0.369502827,-0.675809672,0.314611849,0.715860262,0.518170204,0.436529897,1.138343521,0.415492111,-0.778223518,1.598092422,0.89844975,-0.943565335,-0.53895514,-1.282509418,0.106655522,0.942006831,0.315885458,0.371466268,0.310210004,-1.358836389,-0.647689313,1.273054184,-1.282509418
W,Pt,-0.76508,5.2820646,0.369656822,-0.939646436,-0.369502827,-0.675809672,0.065987337,0.715860262,0.518170204,2.117671254,1.611082091,0.415492111,-0.825578506,1.598092422,0.89844975,-0.632097166,-0.53895514,-1.45906563,0.106655522,1.297440121,0.315885458,0.371466268,0.310210004,-0.713804106,-1.05789813,1.273054184,-1.45906563
W,Rh,-0.62,5.4271446,0.588298279,-0.939646436,-0.369502827,-0.675809672,-0.227561963,0.715860262,0.518170204,0.515701328,1.525129624,0.415492111,-0.636158553,1.598092422,1.756921643,-0.320628997,-0.53895514,-1.667524369,-0.144395168,1.62330256,0.315885458,0.11631772,0.310210004,-0.391287965,-0.654885959,1.273054184,-1.667524369
W,Ru,-0.5365,5.5106446,1.001883856,-0.939646436,-0.369502827,-0.675809672,-0.722634595,0.715860262,0.518170204,0.500868273,1.740010792,0.415492111,-0.872933494,1.598092422,2.615393535,-0.009160828,-0.53895514,-2.019091266,0.022971959,2.239709014,0.315885458,-0.138830827,0.310210004,-0.068771824,-0.66927925,1.273054184,-2.019091266
W,Sc,-0.02988,6.0172646,0.115469362,-0.939646436,-0.369502827,0.294636562,-0.007621061,0.715860262,0.961501146,-1.239234477,-0.580705823,0.415492111,-0.257318649,1.598092422,0.469213804,1.859648185,-0.53895514,-1.511337305,0.106655522,0.918600045,1.43335309,-1.414573566,0.310210004,1.543808881,0.518167325,1.273054184,-1.511337305
W,Si,-0.10383,5.9433146,-0.026491093,-0.939646436,-0.369502827,0.03384853,0.370947113,0.715860262,0.518170204,-1.360680114,0.40774755,0.415492111,-0.96764347,1.598092422,0.89844975,-0.943565335,-0.53895514,-1.242503947,-1.985433559,0.707022695,0.315885458,1.392060459,0.310210004,-0.068771824,0.993145955,1.273054184,-1.242503947
W,Sr,-0.50427,5.5428746,-0.738528966,-0.939646436,-0.369502827,3.556557902,1.331933612,0.715860262,2.346910341,-1.305056158,-2.428683869,0.415492111,2.157785745,1.598092422,0.039977858,-0.943565335,-0.53895514,-0.560076722,0.106655522,-0.354195985,0.315885458,-1.669722113,0.310210004,-1.358836389,-0.446183227,1.273054184,-0.560076722
W,Tl,-0.40474,5.6424046,-1.267247826,-0.939646436,-0.369502827,0.91368165,1.160558109,0.715860262,0.518170204,0.404453416,-1.225349328,0.415492111,3.720500352,1.598092422,0.469213804,-0.943565335,-0.53895514,-0.681775945,0.106655522,-1.142196669,0.315885458,1.136911911,0.310210004,0.253744317,-1.054299807,1.273054184,-0.681775945
W,V,0.02281,6.0699546,0.52793714,-0.939646436,-0.369502827,-0.675809672,-0.832420822,0.715860262,0.518170204,-0.659818271,1.009414821,0.415492111,-0.96764347,1.598092422,1.327685696,1.236711847,-0.53895514,-2.097053976,0.022971959,1.533340537,0.688374669,-0.90427647,0.310210004,0.898776599,0.233899812,1.273054184,-2.097053976
W,Y,-0.23029,5.8168546,0.098702379,-0.939646436,-0.369502827,1.551103553,-0.057757695,0.715860262,2.069828502,-0.963525069,-0.838563225,0.415492111,1.02126603,1.598092422,0.469213804,1.859648185,-0.53895514,-1.546940931,0.106655522,0.893610595,1.43335309,-1.414573566,0.310210004,1.543808881,-0.446183227,1.273054184,-1.546940931
W,Zn,-0.08791,5.9592346,-1.137940854,-0.939646436,-0.369502827,-0.675809672,1.487180929,0.715860262,0.518170204,-0.468842689,-0.365824655,0.415492111,-0.304673637,1.598092422,0.039977858,-0.943565335,-0.53895514,-0.449830642,0.106655522,-0.949478024,0.315885458,0.881763363,0.310210004,-1.358836389,-0.129530807,1.273054184,-0.449830642
W,Zr,-0.06838,5.9787646,0.466458203,-0.939646436,-0.369502827,0.428380823,-0.691737792,0.715860262,1.238582985,-0.585467583,0.020961447,0.415492111,0.168876244,1.598092422,0.89844975,1.548180016,-0.53895514,-1.997150462,0.106655522,1.44171255,1.06086388,-1.159425018,0.310210004,1.22129274,-0.525346332,1.273054184,-1.997150462
Zr,Zr,0,2.64312,0.466458203,-1.61072176,1.247007442,0.428380823,-0.691737792,-1.11592703,1.238582985,-0.585467583,0.020961447,-0.173843939,0.168876244,0.574482419,0.039977858,1.548180016,1.143368331,-1.046445607,2.031377476,1.44171255,1.06086388,-1.159425018,1.735499211,1.22129274,-1.05789813,-1.53808706,-1.046445607
Zr,Cr,-0.14469,2.49843,0.524583744,-1.61072176,1.247007442,0.428380823,-1.000991245,-1.11592703,1.238582985,-0.468842689,0.020961447,-0.173843939,0.168876244,0.574482419,0.89844975,0.613775509,1.143368331,-1.266056366,-0.311762294,1.44171255,1.06086388,-0.649127923,1.735499211,0.576260458,-0.442584904,-1.53808706,-1.266056366
Zr,Cu,0.16682,2.80994,-0.394504011,-1.61072176,1.247007442,0.428380823,0.746249178,-1.11592703,1.238582985,-0.138807219,0.020961447,-0.173843939,0.168876244,0.574482419,-0.818494035,-0.943565335,1.143368331,-0.025285104,-0.646496547,0.158537568,1.06086388,0.626614816,1.735499211,-1.036320247,-0.672877573,-1.53808706,-0.025285104
Zr,V,0.16517,2.80829,0.52793714,-1.61072176,1.247007442,0.428380823,-0.832420822,-1.11592703,1.238582985,-0.659818271,0.020961447,-0.173843939,0.168876244,0.574482419,0.469213804,1.236711847,1.143368331,-1.146349121,0.022971959,1.44171255,1.06086388,-0.90427647,1.735499211,0.898776599,-0.298651986,-1.53808706,-1.146349121
Zr,Zn,0.20757,2.85069,-1.137940854,-1.61072176,1.247007442,0.428380823,1.487180929,-1.11592703,1.238582985,-0.468842689,-0.365824655,-0.173843939,0.168876244,0.574482419,-0.818494035,-0.943565335,1.143368331,0.500874211,0.525073338,-0.949478024,1.06086388,0.881763363,1.735499211,-1.358836389,-0.662082605,-1.53808706,0.500874211
Zr,Mo,-0.29322,2.3499,1.324927726,-1.61072176,1.247007442,0.428380823,-1.400787522,-1.11592703,1.238582985,0.113354714,0.020961447,-0.173843939,0.168876244,0.779918981,0.89844975,0.613775509,1.143368331,-1.549964479,0.441389775,1.44171255,1.06086388,-0.649127923,1.735499211,0.576260458,-0.957145087,-1.53808706,-1.549964479
Zr,W,-0.02454,2.61858,2.218049014,-1.61072176,1.247007442,0.428380823,-2.030509893,-1.11592703,1.238582985,1.776510992,0.020961447,-0.173843939,0.168876244,1.598092422,0.89844975,0.925243678,1.143368331,-1.997150462,0.106655522,1.44171255,1.06086388,-0.649127923,1.735499211,0.576260458,-0.525346332,-1.53808706,-1.997150462
Zr,Al,0.49792,3.14104,-0.868786067,-1.61072176,1.247007442,0.428380823,0.744073339,-1.11592703,1.238582985,-1.292077235,-0.06499102,-0.173843939,0.168876244,0.574482419,-0.389258088,-0.943565335,1.143368331,-0.026830236,0.608756901,-0.548330699,1.06086388,1.136911911,1.735499211,0.253744317,1.180258749,-1.53808706,-0.026830236
Zr,Au,0.13545,2.77857,-0.41735182,-1.61072176,1.247007442,0.428380823,0.882893005,-1.11592703,1.238582985,1.785781651,0.020961447,-0.173843939,0.216231232,0.574482419,-0.389258088,-0.943565335,1.143368331,0.071750044,0.776124028,0.124485276,1.06086388,0.626614816,1.735499211,-1.036320247,-0.518149686,-1.53808706,0.071750044
Zr,Ag,0.12935,2.77247,-0.531814423,-1.61072176,1.247007442,0.428380823,1.021336909,-1.11592703,1.238582985,0.152291483,-0.193919721,-0.173843939,1.636880876,0.574482419,-0.818494035,-0.943565335,1.143368331,0.170063486,0.859807591,-0.046109375,1.06086388,0.626614816,1.735499211,-1.036320247,-0.903170243,-1.53808706,0.170063486
Zr,Nb,-0.06702,2.5761,1.161729093,-1.61072176,1.247007442,0.428380823,-1.176407373,-1.11592703,1.238582985,-0.203701834,0.020961447,-0.173843939,0.168876244,0.873705238,0.469213804,0.925243678,1.143368331,-1.390624965,0.776124028,1.44171255,1.06086388,-0.90427647,1.735499211,0.898776599,-1.011119931,-1.53808706,-1.390624965
Zr,Ta,0.15385,2.79697,1.765340476,-1.61072176,1.247007442,0.428380823,-1.700431039,-1.11592703,1.238582985,1.294436708,0.020961447,-0.173843939,0.168876244,1.511451785,0.469213804,1.236711847,1.143368331,-1.762750919,0.943491154,1.44171255,1.06086388,-0.90427647,1.735499211,0.898776599,-0.561329562,-1.53808706,-1.762750919
Zr,Ti,0.24811,2.89123,0.257429817,-1.61072176,1.247007442,0.428380823,-0.451494405,-1.11592703,1.238582985,-0.957035608,0.020961447,-0.173843939,0.168876244,0.574482419,0.039977858,1.548180016,1.143368331,-0.875841099,0.692440464,1.130177396,1.06086388,-1.159425018,1.735499211,1.22129274,-0.176309005,-1.53808706,-0.875841099
Zr,Hf,0.20414,2.84726,0.888986172,-1.61072176,1.247007442,0.428380823,-1.081421964,-1.11592703,1.238582985,0.675156668,0.020961447,-0.173843939,0.168876244,0.747763693,0.039977858,1.548180016,1.143368331,-1.32317279,2.031377476,1.44171255,1.06086388,-1.159425018,1.735499211,1.22129274,-0.561329562,-1.53808706,-1.32317279
Zr,Sn,0.24804,2.89116,-1.34763992,-1.61072176,1.247007442,1.651374928,0.671125117,-1.11592703,1.238582985,-0.437322448,-0.709634524,-0.173843939,0.168876244,0.574482419,0.039977858,-0.943565335,1.143368331,-0.0786331,1.780326787,-1.262012756,1.06086388,1.392060459,1.735499211,-0.068771824,-0.877981982,-1.53808706,-0.0786331
